symbol,fiscal_year,is_standard_period,roe,debt_to_equity,book_value_cr,bv_per_share,eps,net_profit_cr,equity_cr,borrowings_cr,revenue_cr,interest_expense_cr,revenue_growth_pct,earnings_growth_pct
M&M,Mar 2016,True,13.42,156.85,26492.0,98118.52,13162.96,3554.0,26492.0,41553.0,75841.0,3368.0,6.15,5.12
M&M,Mar 2017,True,13.6,163.75,29778.0,95749.2,13025.72,4051.0,29778.0,48762.0,83773.0,3648.0,10.46,13.98
M&M,Mar 2018,True,21.64,152.0,36775.0,67725.6,14655.62,7958.0,36775.0,55898.0,92094.0,3987.0,9.93,96.45
M&M,Mar 2019,True,15.05,177.2,39983.0,73498.16,11060.66,6017.0,39983.0,70848.0,104721.0,5021.0,13.71,-24.39
M&M,Mar 2020,True,-0.8,205.39,39969.0,72146.21,-579.42,-321.0,39969.0,82092.0,75382.0,6021.0,-28.02,-105.33
M&M,Mar 2021,True,3.64,193.89,41582.0,74922.52,2724.32,1512.0,41582.0,80625.0,74278.0,6102.0,-1.46,
M&M,Mar 2022,True,15.39,164.69,47123.0,84753.6,13044.96,7253.0,47123.0,77605.0,90171.0,5018.0,21.4,379.7
M&M,Mar 2023,True,20.18,163.66,56366.0,101195.69,20420.11,11374.0,56366.0,92247.0,121269.0,5830.0,34.49,56.82
M&M,Mar 2024,True,18.54,164.14,66190.0,118833.03,22028.73,12270.0,66190.0,108647.0,139078.0,7488.0,14.69,7.88
M&M,Mar 2025,True,18.27,167.48,77039.0,138062.72,25220.43,14073.0,77039.0,129025.0,159211.0,9083.0,14.48,14.69
M&M,Mar 2026,True,20.0,143.9,93097.0,166542.04,33313.06,18622.0,93097.0,133963.0,198639.0,9591.0,24.76,32.32
MANKIND,Mar 2015,True,21.65,0.0,2055.0,102750.0,22250.0,445.0,2055.0,0.0,3334.0,2.0,,
MANKIND,Mar 2020,True,30.3,3.76,3485.0,87125.0,26400.0,1056.0,3485.0,131.0,5865.0,23.0,75.91,137.3
MANKIND,Mar 2021,True,27.38,5.1,4722.0,118050.0,32325.0,1293.0,4722.0,241.0,6214.0,21.0,5.95,22.44
MANKIND,Mar 2022,True,23.61,14.18,6155.0,153875.0,36325.0,1453.0,6155.0,873.0,7782.0,60.0,25.23,12.37
MANKIND,Mar 2023,True,17.62,2.29,7435.0,185875.0,32750.0,1310.0,7435.0,170.0,8749.0,46.0,12.43,-9.84
MANKIND,Mar 2024,True,20.74,2.21,9363.0,234075.0,48550.0,1942.0,9363.0,207.0,10260.0,34.0,17.27,48.24
MANKIND,Mar 2025,True,14.03,59.38,14332.0,349560.98,49048.78,2011.0,14332.0,8511.0,12207.0,432.0,18.98,3.55
MANKIND,Mar 2026,True,11.89,38.72,16300.0,397560.98,47268.29,1938.0,16300.0,6312.0,14278.0,639.0,16.97,-3.63
MARICO,Mar 2015,True,32.07,23.46,1824.0,28500.0,9140.62,585.0,1824.0,428.0,5733.0,23.0,,
MARICO,Mar 2016,True,35.85,16.41,2017.0,15635.66,5604.65,723.0,2017.0,331.0,6017.0,21.0,4.95,23.59
MARICO,Mar 2017,True,34.87,10.28,2326.0,18031.01,6286.82,811.0,2326.0,239.0,5918.0,17.0,-1.65,12.17
MARICO,Mar 2018,True,32.52,12.27,2543.0,19713.18,6410.85,827.0,2543.0,312.0,6322.0,16.0,6.83,1.97
MARICO,Mar 2019,True,38.02,11.83,2975.0,23062.02,8767.44,1131.0,2975.0,352.0,7334.0,40.0,16.01,36.76
MARICO,Mar 2020,True,34.5,11.18,3023.0,23434.11,8085.27,1043.0,3023.0,338.0,7315.0,50.0,-0.26,-7.78
MARICO,Mar 2021,True,37.01,15.77,3240.0,25116.28,9294.57,1199.0,3240.0,511.0,8048.0,34.0,10.02,14.96
MARICO,Mar 2022,True,37.49,14.31,3348.0,25953.49,9728.68,1255.0,3348.0,479.0,9512.0,39.0,18.19,4.67
MARICO,Mar 2023,True,34.8,16.0,3799.0,29449.61,10248.06,1322.0,3799.0,608.0,9764.0,56.0,2.65,5.34
MARICO,Mar 2024,True,39.2,13.78,3832.0,29705.43,11643.41,1502.0,3832.0,528.0,9653.0,73.0,-1.14,13.62
MARICO,Mar 2025,True,41.71,13.94,3975.0,30813.95,12852.71,1658.0,3975.0,554.0,10831.0,53.0,12.2,10.39
MARICO,Mar 2026,True,43.06,13.23,4210.0,32384.62,13946.15,1813.0,4210.0,557.0,13611.0,53.0,25.67,9.35
MARUTI,Mar 2015,True,15.66,2.74,24318.0,161046.36,25225.17,3809.0,24318.0,666.0,50801.0,218.0,,
MARUTI,Mar 2016,True,17.95,0.75,30616.0,202754.97,36403.97,5497.0,30616.0,231.0,57589.0,82.0,13.36,44.32
MARUTI,Mar 2017,True,20.26,1.31,37075.0,245529.8,49741.72,7511.0,37075.0,484.0,68085.0,89.0,18.23,36.64
MARUTI,Mar 2018,True,18.52,0.28,42559.0,281847.68,52192.05,7881.0,42559.0,121.0,79809.0,346.0,17.22,4.93
MARUTI,Mar 2019,True,16.25,0.34,47092.0,311867.55,50668.87,7651.0,47092.0,160.0,86068.0,76.0,7.84,-2.92
MARUTI,Mar 2020,True,11.49,0.37,49413.0,327238.41,37602.65,5678.0,49413.0,184.0,75660.0,134.0,-12.09,-25.79
MARUTI,Mar 2021,True,8.36,1.03,52501.0,347688.74,29066.23,4389.0,52501.0,541.0,70372.0,102.0,-6.99,-22.7
MARUTI,Mar 2022,True,7.01,0.77,55333.0,366443.71,25695.36,3880.0,55333.0,426.0,88330.0,127.0,25.52,-11.6
MARUTI,Mar 2023,True,13.29,2.02,61791.0,409211.92,54377.48,8211.0,61791.0,1247.0,117571.0,187.0,33.1,111.62
MARUTI,Mar 2024,True,15.75,0.14,85636.0,545452.23,85910.83,13488.0,85636.0,119.0,141858.0,194.0,20.66,64.27
MARUTI,Mar 2025,True,15.07,0.09,96240.0,612993.63,92356.69,14500.0,96240.0,87.0,152913.0,194.0,7.79,7.5
MARUTI,Mar 2026,True,13.7,0.1,107156.0,682522.29,93503.18,14680.0,107156.0,102.0,183316.0,239.0,19.88,1.24
MFSL,Mar 2015,True,11.05,16.44,3302.0,62301.89,6886.79,365.0,3302.0,543.0,14907.0,82.0,,
MFSL,Mar 2016,True,20.0,0.0,1965.0,37075.47,7415.09,393.0,1965.0,0.0,11710.0,8.0,-21.45,7.67
MFSL,Mar 2017,True,25.41,0.0,2334.0,44037.74,11188.68,593.0,2334.0,0.0,15247.0,9.0,30.2,50.89
MFSL,Mar 2018,True,24.29,0.0,1820.0,33703.7,8185.19,442.0,1820.0,0.0,16338.0,0.0,7.16,-25.46
MFSL,Mar 2019,True,20.2,0.0,2059.0,38129.63,7703.7,416.0,2059.0,0.0,19510.0,27.0,19.41,-5.88
MFSL,Mar 2020,True,12.72,0.14,2147.0,39759.26,5055.56,273.0,2147.0,3.0,18240.0,0.0,-6.51,-34.38
MFSL,Mar 2021,True,16.75,0.09,3343.0,48449.28,8115.94,560.0,3343.0,3.0,31275.0,0.0,71.46,105.13
MFSL,Mar 2022,True,8.08,13.27,3935.0,57028.99,4608.7,318.0,3935.0,522.0,31182.0,25.0,-0.3,-43.21
MFSL,Mar 2023,True,12.84,14.86,3519.0,51000.0,6550.72,452.0,3519.0,523.0,31415.0,37.0,0.75,42.14
MFSL,Mar 2024,True,10.17,13.53,3866.0,56028.99,5695.65,393.0,3866.0,523.0,46576.0,44.0,48.26,-13.05
MFSL,Mar 2025,True,7.64,19.45,5275.0,76449.28,5840.58,403.0,5275.0,1026.0,46469.0,47.0,-0.23,2.54
MFSL,Mar 2026,True,2.01,35.2,5282.0,76550.72,1536.23,106.0,5282.0,1859.0,47674.0,112.0,2.59,-73.7
MAXHEALTH,Mar 2017,True,1.34,73.32,1192.0,2219.74,29.8,16.0,1192.0,874.0,1608.0,100.0,,
MAXHEALTH,Mar 2018,True,-2.15,84.28,1164.0,2167.6,-46.55,-25.0,1164.0,981.0,1729.0,99.0,7.52,-256.25
MAXHEALTH,Mar 2019,True,-0.0,104.15,963.0,1793.3,-0.0,-0.0,963.0,1003.0,1691.0,101.0,-2.2,
MAXHEALTH,Mar 2020,True,2.31,34.27,2553.0,4754.19,109.87,59.0,2553.0,875.0,1059.0,83.0,-37.37,
MAXHEALTH,Mar 2021,True,-2.45,19.52,5639.0,5837.47,-142.86,-138.0,5639.0,1101.0,2508.0,179.0,136.83,-333.9
MAXHEALTH,Mar 2022,True,9.63,14.53,6283.0,6477.32,623.71,605.0,6283.0,913.0,3937.0,101.0,56.98,
MAXHEALTH,Mar 2023,True,14.9,9.3,7410.0,7631.31,1136.97,1104.0,7410.0,689.0,4563.0,84.0,15.9,82.48
MAXHEALTH,Mar 2024,True,12.58,15.45,8408.0,8650.21,1088.48,1058.0,8408.0,1299.0,5406.0,60.0,18.47,-4.17
MAXHEALTH,Mar 2025,True,11.47,32.09,9381.0,9651.23,1107.0,1076.0,9381.0,3010.0,7028.0,165.0,30.0,1.7
MAXHEALTH,Mar 2026,True,13.42,32.36,10747.0,11045.22,1482.01,1442.0,10747.0,3478.0,8373.0,235.0,19.14,34.01
MAZDOCK,Mar 2015,True,18.74,3.01,2753.0,13834.17,2592.96,516.0,2753.0,83.0,3605.0,8.0,,
MAZDOCK,Mar 2016,True,22.57,0.0,2641.0,13271.36,2994.97,596.0,2641.0,0.0,4094.0,16.0,13.56,15.5
MAZDOCK,Mar 2017,True,19.64,0.0,2979.0,11963.86,2349.4,585.0,2979.0,0.0,3505.0,17.0,-14.39,-1.85
MAZDOCK,Mar 2018,True,17.5,0.0,2834.0,12651.79,2214.29,496.0,2834.0,0.0,4457.0,20.0,27.16,-15.21
MAZDOCK,Mar 2019,True,16.54,0.0,3217.0,14361.61,2375.0,532.0,3217.0,0.0,4614.0,36.0,3.52,7.26
MAZDOCK,Mar 2020,True,15.39,0.0,3060.0,15148.51,2331.68,471.0,3060.0,0.0,4905.0,13.0,6.31,-11.47
MAZDOCK,Mar 2021,True,14.98,0.87,3432.0,16990.1,2544.55,514.0,3432.0,30.0,4048.0,11.0,-17.47,9.13
MAZDOCK,Mar 2022,True,15.84,0.31,3858.0,19099.01,3024.75,611.0,3858.0,12.0,5733.0,14.0,41.63,18.87
MAZDOCK,Mar 2023,True,23.51,0.13,4760.0,23564.36,5539.6,1119.0,4760.0,6.0,7827.0,9.0,36.53,83.14
MAZDOCK,Mar 2024,True,31.02,0.02,6244.0,30910.89,9589.11,1937.0,6244.0,1.0,9467.0,9.0,20.95,73.1
MAZDOCK,Mar 2025,True,30.4,0.25,7940.0,39306.93,11950.5,2414.0,7940.0,20.0,11432.0,10.0,20.76,24.63
MAZDOCK,Mar 2026,True,26.43,4.58,9755.0,48292.08,12762.38,2578.0,9755.0,447.0,13006.0,72.0,13.77,6.79
MOTILALOFS,Mar 2015,True,11.2,61.39,1295.0,92500.0,10357.14,145.0,1295.0,795.0,772.0,31.0,,
MOTILALOFS,Mar 2016,True,11.98,180.29,1436.0,102571.43,12285.71,172.0,1436.0,2589.0,1080.0,174.0,39.9,18.62
MOTILALOFS,Mar 2017,True,20.77,283.71,1786.0,127571.43,26500.0,371.0,1786.0,5067.0,1923.0,442.0,78.06,115.7
MOTILALOFS,Mar 2018,True,21.9,184.44,2886.0,192400.0,42133.33,632.0,2886.0,5323.0,2751.0,528.0,43.06,70.35
MOTILALOFS,Mar 2019,True,9.76,168.89,3054.0,203600.0,19866.67,298.0,3054.0,5158.0,2450.0,517.0,-10.94,-52.85
MOTILALOFS,Mar 2020,True,6.16,149.94,3086.0,205733.33,12666.67,190.0,3086.0,4627.0,2358.0,494.0,-3.76,-36.24
MOTILALOFS,Mar 2021,True,28.35,127.59,4462.0,297466.67,84333.33,1265.0,4462.0,5693.0,3626.0,430.0,53.77,565.79
MOTILALOFS,Mar 2022,True,23.12,108.42,5674.0,378266.67,87466.67,1312.0,5674.0,6152.0,4298.0,475.0,18.53,3.72
MOTILALOFS,Mar 2023,True,14.96,164.4,6252.0,416800.0,62333.33,935.0,6252.0,10278.0,4178.0,596.0,-2.79,-28.73
MOTILALOFS,Mar 2024,True,28.01,157.89,8732.0,582133.33,163066.67,2446.0,8732.0,13787.0,7106.0,1039.0,70.08,161.6
MOTILALOFS,Mar 2025,True,22.64,133.35,11079.0,184650.0,41800.0,2508.0,11079.0,14774.0,8340.0,1298.0,17.37,2.53
MOTILALOFS,Mar 2026,True,14.53,164.92,12888.0,214800.0,31200.0,1872.0,12888.0,21255.0,9374.0,1336.0,12.4,-25.36
MPHASIS,Mar 2015,True,12.32,10.49,5480.0,26095.24,3214.29,675.0,5480.0,575.0,5795.0,28.0,,
MPHASIS,Mar 2016,True,10.79,7.87,5855.0,27880.95,3009.52,632.0,5855.0,461.0,6081.0,24.0,4.94,-6.37
MPHASIS,Mar 2017,True,12.87,4.23,6152.0,29295.24,3771.43,792.0,6152.0,260.0,6076.0,14.0,-0.08,25.32
MPHASIS,Mar 2018,True,15.29,7.11,5482.0,28404.15,4341.97,838.0,5482.0,390.0,6546.0,13.0,7.74,5.81
MPHASIS,Mar 2019,True,20.44,10.34,5250.0,28225.81,5768.82,1073.0,5250.0,543.0,7731.0,17.0,18.1,28.04
MPHASIS,Mar 2020,True,20.33,9.79,5830.0,31176.47,6336.9,1185.0,5830.0,571.0,8844.0,81.0,14.4,10.44
MPHASIS,Mar 2021,True,18.65,7.86,6527.0,34903.74,6508.02,1217.0,6527.0,513.0,9722.0,63.0,9.93,2.7
MPHASIS,Mar 2022,True,20.61,7.59,6943.0,36930.85,7611.7,1431.0,6943.0,527.0,11961.0,74.0,23.03,17.58
MPHASIS,Mar 2023,True,20.65,2.5,7934.0,42202.13,8712.77,1638.0,7934.0,198.0,13798.0,97.0,15.36,14.47
MPHASIS,Mar 2024,True,17.68,17.56,8795.0,46534.39,8227.51,1555.0,8795.0,1544.0,13279.0,161.0,-3.76,-5.07
MPHASIS,Mar 2025,True,17.68,11.59,9628.0,50673.68,8957.89,1702.0,9628.0,1116.0,14230.0,166.0,7.16,9.45
MPHASIS,Mar 2026,True,17.34,24.39,10744.0,56251.31,9753.93,1863.0,10744.0,2620.0,15880.0,204.0,11.6,9.46
MUTHOOTFIN,Mar 2015,True,13.22,0.0,5084.0,12773.87,1688.44,672.0,5084.0,0.0,,2114.0,,
MUTHOOTFIN,Mar 2016,True,14.55,0.0,5622.0,14090.23,2050.13,818.0,5622.0,0.0,,2288.0,,21.73
MUTHOOTFIN,Mar 2017,True,18.35,0.0,6538.0,16385.96,3007.52,1200.0,6538.0,0.0,,2374.0,,46.7
MUTHOOTFIN,Mar 2018,True,23.47,0.0,7857.0,19642.5,4610.0,1844.0,7857.0,0.0,,2132.0,,53.67
MUTHOOTFIN,Mar 2019,True,21.17,0.0,9932.0,24768.08,5244.39,2103.0,9932.0,0.0,,2543.0,,14.05
MUTHOOTFIN,Mar 2020,True,26.79,0.0,11829.0,29498.75,7902.74,3169.0,11829.0,0.0,,3180.0,,50.69
MUTHOOTFIN,Mar 2021,True,24.52,0.0,15575.0,38840.4,9523.69,3819.0,15575.0,0.0,,4109.0,,20.51
MUTHOOTFIN,Mar 2022,True,21.46,0.0,18785.0,46845.39,10052.37,4031.0,18785.0,0.0,,4268.0,,5.55
MUTHOOTFIN,Mar 2023,True,16.94,0.0,21665.0,54027.43,9152.12,3670.0,21665.0,0.0,,4225.0,,-8.96
MUTHOOTFIN,Mar 2024,True,17.8,0.0,25107.0,62610.97,11142.14,4468.0,25107.0,0.0,,5452.0,,21.74
MUTHOOTFIN,Mar 2025,True,18.23,0.0,29366.0,73231.92,13346.63,5352.0,29366.0,0.0,,7461.0,,19.79
MUTHOOTFIN,Mar 2026,True,27.11,0.0,39130.0,97581.05,26451.37,10607.0,39130.0,0.0,,11000.0,,98.19
NHPC,Mar 2015,True,9.1,66.92,30758.0,2778.25,252.73,2798.0,30758.0,20584.0,8221.0,1296.0,,
NHPC,Mar 2016,True,7.47,63.01,31643.0,2858.19,213.62,2365.0,31643.0,19938.0,8354.0,1160.0,1.62,-15.48
NHPC,Mar 2017,True,11.99,66.27,29015.0,2828.25,339.21,3480.0,29015.0,19227.0,8623.0,1133.0,3.22,47.15
NHPC,Mar 2018,True,9.27,61.92,30041.0,2928.26,271.47,2785.0,30041.0,18602.0,7755.0,924.0,-10.07,-19.97
NHPC,Mar 2019,True,9.21,61.91,30798.0,3066.0,282.33,2836.0,30798.0,19066.0,8983.0,896.0,15.83,1.83
NHPC,Mar 2020,True,10.66,74.01,31381.0,3124.04,333.0,3345.0,31381.0,23226.0,10008.0,877.0,11.41,17.95
NHPC,Mar 2021,True,10.89,70.69,33053.0,3290.49,358.39,3600.0,33053.0,23365.0,9648.0,577.0,-3.6,7.62
NHPC,Mar 2022,True,10.81,74.73,34921.0,3476.46,375.71,3774.0,34921.0,26096.0,9144.0,586.0,-5.22,4.83
NHPC,Mar 2023,True,11.53,79.92,36961.0,3679.54,424.19,4261.0,36961.0,29540.0,10607.0,475.0,16.0,12.9
NHPC,Mar 2024,True,10.34,84.2,38669.0,3849.58,398.21,4000.0,38669.0,32561.0,9631.0,767.0,-9.2,-6.13
NHPC,Mar 2025,True,8.6,99.72,39668.0,3949.03,339.67,3412.0,39668.0,39557.0,10380.0,1189.0,7.78,-14.7
NHPC,Mar 2026,True,10.18,126.28,41437.0,4125.14,420.11,4220.0,41437.0,52327.0,11615.0,1423.0,11.9,23.68
NMDC,Mar 2015,True,19.68,0.0,32266.0,81479.8,16037.88,6351.0,32266.0,0.0,12356.0,0.0,,
NMDC,Mar 2016,True,8.72,5.13,29180.0,73686.87,6424.24,2544.0,29180.0,1497.0,6456.0,66.0,-47.75,-59.94
NMDC,Mar 2017,True,11.26,0.0,22582.0,71462.03,8047.47,2543.0,22582.0,0.0,8828.0,21.0,36.74,-0.04
NMDC,Mar 2018,True,15.6,2.05,24417.0,77268.99,12050.63,3808.0,24417.0,500.0,11615.0,37.0,31.57,49.74
NMDC,Mar 2019,True,17.73,1.4,26044.0,85111.11,15088.24,4617.0,26044.0,364.0,12153.0,40.0,4.63,21.24
NMDC,Mar 2020,True,12.91,2.05,27673.0,90434.64,11676.47,3573.0,27673.0,566.0,11699.0,10.0,-3.74,-22.61
NMDC,Mar 2021,True,21.0,6.69,29884.0,101993.17,21423.21,6277.0,29884.0,2000.0,15370.0,17.0,31.38,75.68
NMDC,Mar 2022,True,52.33,9.99,18018.0,61494.88,32180.89,9429.0,18018.0,1800.0,25965.0,39.0,68.93,50.22
NMDC,Mar 2023,True,24.76,9.41,22621.0,77204.78,19116.04,5601.0,22621.0,2128.0,17667.0,75.0,-31.96,-40.6
NMDC,Mar 2024,True,21.7,13.09,25656.0,87563.14,19000.0,5567.0,25656.0,3359.0,21308.0,78.0,20.61,-0.61
NMDC,Mar 2025,True,21.96,14.4,29696.0,33783.85,7417.52,6520.0,29696.0,4276.0,23906.0,178.0,12.19,17.12
NMDC,Mar 2026,True,21.87,18.81,34062.0,38750.85,8475.54,7450.0,34062.0,6407.0,32071.0,121.0,34.15,14.26
NTPCGREEN,Mar 2023,True,3.5,125.55,4888.0,1035.59,36.23,171.0,4888.0,6137.0,170.0,51.0,,
NTPCGREEN,Mar 2024,True,5.5,222.3,6233.0,1089.69,59.97,343.0,6233.0,13856.0,1963.0,694.0,1054.71,100.58
NTPCGREEN,Mar 2025,True,2.57,105.43,18440.0,2188.46,56.25,474.0,18440.0,19441.0,2210.0,766.0,12.58,38.19
NTPCGREEN,Mar 2026,True,2.75,167.23,18965.0,2250.77,61.83,521.0,18965.0,31716.0,2858.0,887.0,29.32,9.92
NTPC,Mar 2015,True,12.17,124.55,82094.0,9956.82,1211.89,9992.0,82094.0,102252.0,79957.0,3669.0,,
NTPC,Mar 2016,True,11.77,108.57,91575.0,11106.73,1307.58,10781.0,91575.0,99424.0,73396.0,3366.0,-8.21,7.9
NTPC,Mar 2017,True,10.95,116.29,97838.0,11866.34,1299.45,10714.0,97838.0,113773.0,82042.0,3753.0,11.78,-0.62
NTPC,Mar 2018,True,10.14,125.57,103563.0,12560.7,1273.74,10502.0,103563.0,130049.0,88083.0,4447.0,7.36,-1.98
NTPC,Mar 2019,True,12.6,155.41,111357.0,11253.87,1418.29,14034.0,111357.0,173058.0,100287.0,5605.0,13.86,33.63
NTPC,Mar 2020,True,10.02,168.82,118840.0,12010.11,1202.83,11902.0,118840.0,200630.0,109464.0,8189.0,9.15,-15.19
NTPC,Mar 2021,True,11.9,167.18,125739.0,12966.79,1543.67,14969.0,125739.0,210208.0,111531.0,9224.0,1.89,25.77
NTPC,Mar 2022,True,12.53,155.65,135374.0,13960.4,1748.99,16960.0,135374.0,210707.0,132669.0,9376.0,18.95,13.3
NTPC,Mar 2023,True,11.65,151.62,147023.0,15161.7,1765.6,17121.0,147023.0,222913.0,176207.0,11447.0,32.82,0.95
NTPC,Mar 2024,True,13.27,147.55,160710.0,16573.17,2199.86,21332.0,160710.0,237131.0,178525.0,12301.0,1.32,24.6
NTPC,Mar 2025,True,13.01,135.87,184071.0,18982.26,2470.15,23953.0,184071.0,250096.0,188138.0,13282.0,5.38,12.29
NTPC,Mar 2026,True,13.56,133.38,203176.0,20952.46,2840.67,27546.0,203176.0,271005.0,187385.0,13801.0,-0.4,15.0
NATIONALUM,Mar 2015,True,10.33,0.0,12798.0,9928.63,1025.6,1322.0,12798.0,0.0,7383.0,167.0,,
NATIONALUM,Mar 2016,True,5.96,0.0,13195.0,10236.62,610.55,787.0,13195.0,0.0,6817.0,3.0,-7.67,-40.47
NATIONALUM,Mar 2017,True,6.55,0.5,10205.0,10564.18,691.51,668.0,10205.0,51.0,7543.0,3.0,10.65,-15.12
NATIONALUM,Mar 2018,True,12.78,0.43,10503.0,10872.67,1389.23,1342.0,10503.0,45.0,9509.0,2.0,26.06,100.9
NATIONALUM,Mar 2019,True,16.54,0.64,10485.0,11237.94,1858.52,1734.0,10485.0,67.0,11499.0,2.0,20.93,29.21
NATIONALUM,Mar 2020,True,1.36,0.12,9987.0,10704.18,145.77,136.0,9987.0,12.0,8472.0,6.0,-26.32,-92.16
NATIONALUM,Mar 2021,True,12.16,0.96,10679.0,11632.9,1415.03,1299.0,10679.0,102.0,8956.0,7.0,5.71,855.15
NATIONALUM,Mar 2022,True,23.51,0.61,12552.0,13673.2,3214.6,2951.0,12552.0,77.0,14181.0,23.0,58.34,127.17
NATIONALUM,Mar 2023,True,10.93,0.8,13126.0,14298.47,1563.18,1435.0,13126.0,105.0,14257.0,13.0,0.54,-51.37
NATIONALUM,Mar 2024,True,13.82,0.67,14388.0,15673.2,2165.58,1988.0,14388.0,96.0,13149.0,17.0,-7.77,38.54
NATIONALUM,Mar 2025,True,29.59,1.02,17805.0,19395.42,5738.56,5268.0,17805.0,182.0,16788.0,59.0,27.68,164.99
NATIONALUM,Mar 2026,True,26.83,0.28,21603.0,23532.68,6314.81,5797.0,21603.0,60.0,17843.0,100.0,6.28,10.04
NESTLEIND,Dec 2023,True,,,,,,2999.0,,0.0,19126.0,119.0,,
NESTLEIND,Mar 2024,True,,10.33,3340.0,34791.67,,,3340.0,345.0,,,,
NESTLEIND,"Mar 2024
            
            
              15m",False,,,,,,3933.0,,0.0,24394.0,145.0,,
NESTLEIND,Mar 2025,True,80.0,29.1,4010.0,41770.83,33416.67,3208.0,4010.0,1167.0,20202.0,136.0,,
NESTLEIND,Mar 2026,True,67.85,8.61,5157.0,26720.21,18129.53,3499.0,5157.0,444.0,23155.0,158.0,14.62,9.07
OBEROIRLTY,Mar 2015,True,6.84,19.46,4634.0,14128.05,966.46,317.0,4634.0,902.0,923.0,2.0,,
OBEROIRLTY,Mar 2016,True,8.16,8.86,5341.0,15755.16,1286.14,436.0,5341.0,473.0,1416.0,7.0,53.41,37.54
OBEROIRLTY,Mar 2017,True,6.62,15.18,5726.0,16841.18,1114.71,379.0,5726.0,869.0,1114.0,6.0,-21.33,-13.07
OBEROIRLTY,Mar 2018,True,7.53,27.8,6093.0,17920.59,1350.0,459.0,6093.0,1694.0,1265.0,7.0,13.55,21.11
OBEROIRLTY,Mar 2019,True,10.17,19.75,8030.0,22060.44,2244.51,817.0,8030.0,1586.0,2582.0,19.0,104.11,78.0
OBEROIRLTY,Mar 2020,True,7.98,17.6,8630.0,23708.79,1892.86,689.0,8630.0,1519.0,2238.0,88.0,-13.32,-15.67
OBEROIRLTY,Mar 2021,True,7.89,16.37,9370.0,25741.76,2030.22,739.0,9370.0,1534.0,2053.0,76.0,-8.27,7.26
OBEROIRLTY,Mar 2022,True,10.05,27.41,10417.0,28618.13,2876.37,1047.0,10417.0,2855.0,2694.0,86.0,31.22,41.68
OBEROIRLTY,Mar 2023,True,15.6,32.3,12211.0,33546.7,5233.52,1905.0,12211.0,3944.0,4193.0,169.0,55.64,81.95
OBEROIRLTY,Mar 2024,True,13.92,18.02,13845.0,38035.71,5293.96,1927.0,13845.0,2495.0,4496.0,218.0,7.23,1.15
OBEROIRLTY,Mar 2025,True,14.17,21.01,15705.0,43145.6,6115.38,2226.0,15705.0,3300.0,5286.0,265.0,17.57,15.52
OBEROIRLTY,Mar 2026,True,13.99,15.76,17922.0,49236.26,6887.36,2507.0,17922.0,2825.0,6009.0,241.0,13.68,12.62
ONGC,Mar 2015,True,9.81,29.89,180455.0,42182.09,4138.15,17703.0,180455.0,53944.0,160923.0,2864.0,,
ONGC,Mar 2016,True,6.62,23.0,197814.0,46239.83,3062.65,13102.0,197814.0,45500.0,124036.0,3766.0,-22.92,-25.99
ONGC,Mar 2017,True,15.01,41.17,194386.0,30292.35,4545.58,29169.0,194386.0,80029.0,282506.0,3591.0,127.76,122.63
ONGC,Mar 2018,True,12.78,52.23,204019.0,31793.52,4062.33,26068.0,204019.0,106550.0,322706.0,4999.0,14.23,-10.63
ONGC,Mar 2019,True,15.64,49.67,216934.0,34488.71,5395.55,33938.0,216934.0,107742.0,421624.0,5837.0,30.65,30.19
ONGC,Mar 2020,True,5.59,63.13,205104.0,32607.95,1821.3,11456.0,205104.0,129473.0,396728.0,7489.0,-5.9,-66.24
ONGC,Mar 2021,True,9.67,60.27,220981.0,35132.11,3395.87,21360.0,220981.0,133187.0,303849.0,5079.0,-23.41,86.45
ONGC,Mar 2022,True,19.0,47.01,259503.0,41256.44,7836.88,49294.0,259503.0,121986.0,491246.0,5696.0,61.67,130.78
ONGC,Mar 2023,True,11.68,50.69,280647.0,44617.97,5211.13,32778.0,280647.0,142255.0,632291.0,7889.0,28.71,-33.51
ONGC,Mar 2024,True,16.3,56.39,339069.0,53906.04,8787.44,55273.0,339069.0,191195.0,601581.0,13026.0,-4.86,68.63
ONGC,Mar 2025,True,11.16,54.69,343440.0,54600.95,6093.64,38329.0,343440.0,187817.0,612065.0,14535.0,1.74,-30.66
ONGC,Mar 2026,True,13.39,46.89,371768.0,59104.61,7916.22,49793.0,371768.0,174316.0,662247.0,13029.0,8.2,29.91
OIL,Mar 2015,True,12.13,42.18,21501.0,35775.37,4339.43,2608.0,21501.0,9070.0,9978.0,349.0,,
OIL,Mar 2016,True,8.26,38.61,25178.0,41893.51,3460.9,2080.0,25178.0,9722.0,9821.0,389.0,-1.57,-20.25
OIL,Mar 2017,True,5.41,48.05,29520.0,36807.98,1991.27,1597.0,29520.0,14184.0,9566.0,441.0,-2.6,-23.22
OIL,Mar 2018,True,9.42,42.47,29030.0,38348.75,3612.95,2735.0,29030.0,12329.0,10698.0,554.0,11.83,71.26
OIL,Mar 2019,True,11.18,52.16,28974.0,26728.78,2987.08,3238.0,28974.0,15114.0,13780.0,624.0,28.81,18.39
OIL,Mar 2020,True,21.56,54.9,23210.0,21411.44,4617.16,5005.0,23210.0,12743.0,18612.0,647.0,35.07,54.57
