symbol,entry_date,entry_price,exit_date,pnl_pct,max_gain_pct,exit_reason,lanes,lane_count,month
IRB,2026-04-21,21.77,2026-04-28,0.18,2.06,hold_expiry,VCP,1,2026-04
IRB,2026-05-01,21.49,2026-05-08,-0.56,1.95,hold_expiry,VCP,1,2026-05
IRB,2026-05-20,21.08,2026-05-27,2.89,13.35,hold_expiry,IGNITE,1,2026-05
IRB,2026-06-01,21.93,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
IRCON,2026-03-06,146.95,2026-03-09,-5.0,0.0,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
IRCON,2026-05-11,152.31,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
ITC,2026-04-06,287.03,2026-04-13,1.29,3.58,hold_expiry,MEAN_REVERT,1,2026-04
ITC,2026-04-21,301.44,2026-04-28,-1.68,0.29,hold_expiry,VCP,1,2026-04
ITC,2026-05-01,306.55,2026-05-08,-2.37,0.95,hold_expiry,VCP,1,2026-05
ITC,2026-05-14,299.05,2026-05-21,0.28,2.29,hold_expiry,VCP+SECTOR_RS,2,2026-05
ITI,2026-03-16,277.15,2026-03-18,-5.0,7.41,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
ITI,2026-04-09,297.39,2026-04-13,-5.0,0.23,stop_loss,SECTOR_RS+IGNITE,2,2026-04
ITI,2026-05-06,302.1,2026-05-12,-5.0,1.79,stop_loss,VCP,1,2026-05
ITI,2026-05-26,300.3,2026-06-01,-1.62,4.45,hold_expiry,IGNITE,1,2026-05
INDGN,2026-03-25,460.25,2026-03-30,-5.0,0.16,stop_loss,MEAN_REVERT,1,2026-03
INDGN,2026-04-06,470.25,2026-04-13,2.84,5.26,hold_expiry,SECTOR_RS,1,2026-04
INDGN,2026-04-27,497.3,2026-05-04,7.25,8.37,hold_expiry,VCP,1,2026-04
INDGN,2026-05-12,528.8,2026-05-18,-5.0,0.98,stop_loss,SECTOR_RS,1,2026-05
INDGN,2026-05-21,509.25,2026-05-29,2.42,5.06,hold_expiry,SECTOR_RS,1,2026-05
INDIACEM,2026-04-06,360.0,2026-04-13,5.65,8.14,hold_expiry,MEAN_REVERT,1,2026-04
INDIACEM,2026-05-11,397.85,2026-05-18,1.52,2.27,hold_expiry,SECTOR_RS,1,2026-05
INDIACEM,2026-05-26,404.6,2026-05-29,-5.0,1.2,stop_loss,VCP+SECTOR_RS,2,2026-05
INDIAMART,2026-02-23,2217.3,2026-03-02,-5.0,1.15,stop_loss,VCP,1,2026-02
INDIAMART,2026-04-28,2129.3,2026-05-04,-5.0,1.2,stop_loss,VCP,1,2026-04
INDIANB,2026-03-02,976.65,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
INDIANB,2026-03-10,929.75,2026-03-13,-5.0,0.56,stop_loss,SECTOR_RS,1,2026-03
INDIANB,2026-03-25,909.05,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
INDIANB,2026-04-08,956.5,2026-04-16,-1.72,4.64,hold_expiry,SECTOR_RS,1,2026-04
INDIANB,2026-05-21,818.95,2026-05-28,1.76,3.78,hold_expiry,MEAN_REVERT,1,2026-05
IEX,2026-03-27,116.99,2026-04-07,6.84,7.46,hold_expiry,MEAN_REVERT,1,2026-03
IEX,2026-05-11,128.67,2026-05-18,-5.0,0.41,stop_loss,SECTOR_RS,1,2026-05
IEX,2026-05-21,127.05,2026-05-28,-0.36,2.08,hold_expiry,VCP+SECTOR_RS,2,2026-05
INDHOTEL,2026-03-27,590.9,2026-04-07,1.61,1.95,hold_expiry,MEAN_REVERT,1,2026-03
INDHOTEL,2026-05-04,643.7,2026-05-11,2.73,5.41,hold_expiry,VCP,1,2026-05
INDHOTEL,2026-05-20,659.6,2026-05-27,1.23,1.43,hold_expiry,SECTOR_RS,1,2026-05
INDHOTEL,2026-06-01,646.75,2026-06-01,0.0,0.0,hold_expiry,VCP,1,2026-06
IOC,2026-02-19,172.13,2026-02-26,6.98,7.17,hold_expiry,SECTOR_RS,1,2026-02
IOC,2026-03-04,168.32,2026-03-09,-5.0,2.92,stop_loss,SECTOR_RS,1,2026-03
IOC,2026-04-08,143.35,2026-04-16,0.59,2.15,hold_expiry,MEAN_REVERT,1,2026-04
IOC,2026-05-27,143.94,2026-06-01,-3.57,2.13,hold_expiry,SECTOR_RS,1,2026-05
IOB,2026-02-18,36.54,2026-02-25,-0.11,2.24,hold_expiry,VCP,1,2026-02
IOB,2026-03-20,33.72,2026-03-23,-5.0,0.0,stop_loss,IGNITE,1,2026-03
IOB,2026-04-08,34.43,2026-04-16,1.45,3.25,hold_expiry,SECTOR_RS,1,2026-04
IOB,2026-04-29,35.17,2026-05-06,0.0,0.94,hold_expiry,VCP,1,2026-04
IOB,2026-05-11,34.29,2026-05-18,-2.51,0.0,hold_expiry,VCP,1,2026-05
IRCTC,2026-04-06,514.7,2026-04-13,4.51,6.03,hold_expiry,MEAN_REVERT,1,2026-04
IRCTC,2026-05-04,555.25,2026-05-11,0.28,4.69,hold_expiry,VCP,1,2026-05
IRFC,2026-05-05,105.82,2026-05-12,-5.0,1.74,stop_loss,VCP,1,2026-05
IREDA,2026-04-08,122.46,2026-04-16,5.69,6.72,hold_expiry,SECTOR_RS,1,2026-04
IREDA,2026-05-08,134.6,2026-05-12,-5.0,0.0,stop_loss,VCP,1,2026-05
IREDA,2026-05-29,133.25,2026-06-01,-5.0,0.0,stop_loss,VCP,1,2026-05
IGL,2026-03-11,162.67,2026-03-16,-5.0,1.61,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
IGL,2026-05-05,166.24,2026-05-12,-5.0,3.37,stop_loss,VCP,1,2026-05
IGL,2026-05-19,157.35,2026-05-26,5.5,7.98,hold_expiry,IGNITE,1,2026-05
INDUSTOWER,2026-02-25,461.45,2026-03-04,-5.0,0.47,stop_loss,VCP,1,2026-02
INDUSTOWER,2026-05-15,430.15,2026-05-22,0.44,2.15,hold_expiry,SECTOR_RS,1,2026-05
INDUSTOWER,2026-05-27,436.25,2026-06-01,-1.1,3.01,hold_expiry,SECTOR_RS,1,2026-05
INDUSINDBK,2026-02-19,927.35,2026-02-26,4.02,4.48,hold_expiry,VCP,1,2026-02
INDUSINDBK,2026-03-04,927.55,2026-03-09,-5.0,2.16,stop_loss,VCP,1,2026-03
INDUSINDBK,2026-04-06,786.2,2026-04-13,4.16,6.95,hold_expiry,MEAN_REVERT,1,2026-04
INDUSINDBK,2026-04-27,900.15,2026-05-04,1.53,4.69,hold_expiry,IGNITE,1,2026-04
INDUSINDBK,2026-05-18,892.15,2026-05-25,3.81,4.63,hold_expiry,VCP,1,2026-05
INDUSINDBK,2026-05-28,932.3,2026-06-01,-3.34,0.85,hold_expiry,VCP,1,2026-05
NAUKRI,2026-03-24,987.4,2026-04-02,0.65,4.32,hold_expiry,MEAN_REVERT,1,2026-03
NAUKRI,2026-05-22,960.95,2026-05-25,-5.0,0.87,stop_loss,MEAN_REVERT+IGNITE,2,2026-05
NAUKRI,2026-05-28,1005.65,2026-06-01,-0.16,4.19,hold_expiry,SECTOR_RS,1,2026-05
INFY,2026-03-18,1267.1,2026-03-25,0.95,2.36,hold_expiry,MEAN_REVERT,1,2026-03
INFY,2026-04-10,1292.5,2026-04-20,1.56,2.98,hold_expiry,EARNINGS,1,2026-04
INFY,2026-05-18,1142.5,2026-05-25,2.28,5.64,hold_expiry,MEAN_REVERT,1,2026-05
INOXWIND,2026-03-27,79.27,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
INOXWIND,2026-05-11,99.83,2026-05-18,-5.0,0.7,stop_loss,SECTOR_RS,1,2026-05
INTELLECT,2026-03-18,676.85,2026-03-23,-5.0,0.61,stop_loss,IGNITE,1,2026-03
INTELLECT,2026-04-28,753.95,2026-05-05,0.01,1.72,hold_expiry,IGNITE,1,2026-04
INTELLECT,2026-05-11,760.35,2026-05-12,-5.0,0.61,stop_loss,SECTOR_RS,1,2026-05
INTELLECT,2026-05-18,691.15,2026-05-25,3.2,5.09,hold_expiry,SECTOR_RS,1,2026-05
INDIGO,2026-02-25,4947.4,2026-03-02,-5.0,0.58,stop_loss,VCP,1,2026-02
INDIGO,2026-03-25,4294.7,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
INDIGO,2026-05-22,4438.6,2026-06-01,0.33,4.4,hold_expiry,VCP,1,2026-05
IGIL,2026-02-23,333.8,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
IGIL,2026-03-06,335.4,2026-03-12,-5.0,0.89,stop_loss,SECTOR_RS,1,2026-03
IGIL,2026-03-17,324.15,2026-03-24,0.71,6.66,hold_expiry,IGNITE,1,2026-03
IGIL,2026-04-08,335.4,2026-04-16,10.0,14.77,hold_expiry,VCP+SECTOR_RS,2,2026-04
IGIL,2026-05-06,362.0,2026-05-11,-5.0,2.18,stop_loss,VCP,1,2026-05
IGIL,2026-05-19,332.7,2026-05-26,14.59,16.71,hold_expiry,IGNITE,1,2026-05
IGIL,2026-06-01,362.65,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
IKS,2026-03-10,1396.4,2026-03-13,-5.0,0.89,stop_loss,IGNITE,1,2026-03
IKS,2026-04-09,1477.3,2026-04-17,1.47,5.39,hold_expiry,SECTOR_RS,1,2026-04
IKS,2026-05-15,1595.3,2026-05-22,-0.59,3.64,hold_expiry,SECTOR_RS,1,2026-05
IKS,2026-05-29,1675.6,2026-06-01,-2.18,0.0,hold_expiry,VCP+SECTOR_RS,2,2026-05
IPCALAB,2026-02-19,1463.9,2026-02-26,4.02,5.7,hold_expiry,VCP,1,2026-02
IPCALAB,2026-03-04,1475.4,2026-03-11,3.97,5.04,hold_expiry,VCP+SECTOR_RS,2,2026-03
IPCALAB,2026-03-16,1557.0,2026-03-23,-1.74,4.3,hold_expiry,VCP+SECTOR_RS,2,2026-03
IPCALAB,2026-03-27,1586.0,2026-04-01,-5.0,2.14,stop_loss,SECTOR_RS,1,2026-03
IPCALAB,2026-04-23,1526.1,2026-04-30,0.31,4.19,hold_expiry,VCP,1,2026-04
IPCALAB,2026-05-11,1535.0,2026-05-18,7.25,8.01,hold_expiry,VCP+SECTOR_RS,2,2026-05
IPCALAB,2026-05-21,1637.0,2026-05-28,-3.95,0.7,hold_expiry,SECTOR_RS,1,2026-05
JBCHEPHARM,2026-03-04,2051.8,2026-03-11,3.62,4.05,hold_expiry,SECTOR_RS,1,2026-03
JBCHEPHARM,2026-03-16,2090.2,2026-03-23,-0.47,5.01,hold_expiry,SECTOR_RS,1,2026-03
JBCHEPHARM,2026-03-30,2064.4,2026-04-02,-5.0,1.87,stop_loss,SECTOR_RS,1,2026-03
JBCHEPHARM,2026-04-23,2011.5,2026-04-30,1.59,3.5,hold_expiry,MEAN_REVERT,1,2026-04
JBCHEPHARM,2026-05-12,2135.3,2026-05-19,1.7,2.44,hold_expiry,SECTOR_RS,1,2026-05
JBCHEPHARM,2026-05-22,2192.6,2026-06-01,-2.39,4.23,hold_expiry,SECTOR_RS,1,2026-05
JKCEMENT,2026-02-23,5784.0,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
JKCEMENT,2026-03-25,5262.0,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
JKCEMENT,2026-04-08,5565.5,2026-04-16,-1.05,3.4,hold_expiry,SECTOR_RS,1,2026-04
JKCEMENT,2026-05-11,5465.0,2026-05-18,-0.94,1.85,hold_expiry,SECTOR_RS,1,2026-05
JKCEMENT,2026-05-21,5546.5,2026-05-29,-5.0,1.34,stop_loss,VCP,1,2026-05
JBMA,2026-03-18,584.75,2026-03-19,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
JBMA,2026-03-24,572.2,2026-03-27,-5.0,3.46,stop_loss,SECTOR_RS+IGNITE,2,2026-03
JBMA,2026-04-02,561.7,2026-04-10,8.86,12.69,hold_expiry,SECTOR_RS,1,2026-04
JBMA,2026-05-05,619.05,2026-05-12,6.14,14.89,hold_expiry,VCP,1,2026-05
JBMA,2026-05-15,641.6,2026-05-18,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
JBMA,2026-05-21,642.55,2026-05-28,-0.27,1.46,hold_expiry,SECTOR_RS,1,2026-05
JKTYRE,2026-04-09,421.1,2026-04-17,1.73,4.84,hold_expiry,MEAN_REVERT,1,2026-04
JKTYRE,2026-05-25,386.45,2026-06-01,0.14,9.37,hold_expiry,MEAN_REVERT,1,2026-05
JMFINANCIL,2026-03-18,127.39,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
JMFINANCIL,2026-04-08,128.9,2026-04-16,4.48,6.52,hold_expiry,SECTOR_RS,1,2026-04
JMFINANCIL,2026-05-07,142.85,2026-05-12,-5.0,3.05,stop_loss,VCP,1,2026-05
JMFINANCIL,2026-05-15,133.81,2026-05-18,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
JSWENERGY,2026-02-23,486.4,2026-03-02,-1.05,4.08,hold_expiry,VCP,1,2026-02
JSWENERGY,2026-03-06,488.2,2026-03-13,5.07,8.66,hold_expiry,VCP+SECTOR_RS,2,2026-03
JSWENERGY,2026-03-18,509.1,2026-03-23,-5.0,2.78,stop_loss,SECTOR_RS,1,2026-03
JSWENERGY,2026-04-01,484.15,2026-04-09,1.03,4.91,hold_expiry,SECTOR_RS,1,2026-04
JSWENERGY,2026-05-11,556.65,2026-05-12,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-05
JSWENERGY,2026-05-21,548.45,2026-05-28,9.77,11.02,hold_expiry,SECTOR_RS,1,2026-05
JSWHL,2026-03-17,16675.0,2026-03-19,-5.0,2.06,stop_loss,MEAN_REVERT,1,2026-03
JSWHL,2026-05-18,12672.0,2026-05-25,-1.17,1.72,hold_expiry,MEAN_REVERT,1,2026-05
JSWHL,2026-05-29,13177.0,2026-06-01,-2.23,2.45,hold_expiry,VCP+SECTOR_RS+IGNITE,3,2026-05
JSWINFRA,2026-03-06,268.8,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
JSWINFRA,2026-04-08,254.92,2026-04-16,6.93,7.88,hold_expiry,IGNITE,1,2026-04
JSWINFRA,2026-05-06,273.2,2026-05-13,-1.92,8.27,hold_expiry,VCP,1,2026-05
JSWINFRA,2026-05-26,278.95,2026-06-01,-1.81,2.08,hold_expiry,VCP+SECTOR_RS,2,2026-05
JSWSTEEL,2026-02-18,1251.2,2026-02-25,1.9,2.68,hold_expiry,VCP+SECTOR_RS,2,2026-02
JSWSTEEL,2026-03-02,1267.3,2026-03-04,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-03
JSWSTEEL,2026-03-10,1214.3,2026-03-12,-5.0,0.71,stop_loss,SECTOR_RS,1,2026-03
JSWSTEEL,2026-04-09,1209.7,2026-04-17,2.53,2.74,hold_expiry,SECTOR_RS,1,2026-04
JSWSTEEL,2026-04-30,1264.5,2026-05-07,1.49,2.3,hold_expiry,SECTOR_RS,1,2026-04
JSWSTEEL,2026-05-12,1252.3,2026-05-19,2.63,4.93,hold_expiry,VCP+SECTOR_RS,2,2026-05
JSWSTEEL,2026-05-22,1285.5,2026-05-29,-0.58,3.31,hold_expiry,SECTOR_RS,1,2026-05
JPPOWER,2026-02-27,15.25,2026-03-02,-5.0,0.0,stop_loss,IGNITE,1,2026-02
JPPOWER,2026-03-12,14.17,2026-03-16,-5.0,3.03,stop_loss,MEAN_REVERT,1,2026-03
JPPOWER,2026-03-19,16.75,2026-03-23,-5.0,3.16,stop_loss,SECTOR_RS+IGNITE,2,2026-03
JPPOWER,2026-04-01,14.94,2026-04-09,12.52,16.27,hold_expiry,SECTOR_RS,1,2026-04
JPPOWER,2026-05-11,18.43,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
JPPOWER,2026-05-15,19.54,2026-05-20,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-05
JPPOWER,2026-05-27,22.87,2026-05-29,-5.0,7.13,stop_loss,SECTOR_RS,1,2026-05
J&KBANK,2026-02-18,105.18,2026-02-25,6.78,9.81,hold_expiry,VCP,1,2026-02
J&KBANK,2026-03-04,116.24,2026-03-09,-5.0,5.63,stop_loss,SECTOR_RS,1,2026-03
J&KBANK,2026-03-12,127.51,2026-03-13,-5.0,0.18,stop_loss,SECTOR_RS,1,2026-03
J&KBANK,2026-03-18,123.51,2026-03-23,-5.0,0.15,stop_loss,SECTOR_RS,1,2026-03
J&KBANK,2026-04-08,123.39,2026-04-16,7.28,7.79,hold_expiry,SECTOR_RS,1,2026-04
J&KBANK,2026-05-05,134.75,2026-05-12,-3.49,7.61,hold_expiry,VCP,1,2026-05
J&KBANK,2026-05-19,133.32,2026-05-26,5.13,7.09,hold_expiry,SECTOR_RS,1,2026-05
J&KBANK,2026-06-01,141.77,2026-06-01,0.0,0.0,hold_expiry,VCP+SECTOR_RS,2,2026-06
JINDALSAW,2026-02-25,186.49,2026-03-02,-5.0,1.48,stop_loss,IGNITE,1,2026-02
JINDALSAW,2026-03-11,196.23,2026-03-16,-5.0,6.54,stop_loss,SECTOR_RS+IGNITE,2,2026-03
JINDALSAW,2026-03-19,187.62,2026-03-23,-5.0,4.5,stop_loss,SECTOR_RS,1,2026-03
JINDALSAW,2026-04-01,189.59,2026-04-09,5.73,7.65,hold_expiry,SECTOR_RS,1,2026-04
JINDALSAW,2026-05-11,235.91,2026-05-15,-5.0,0.66,stop_loss,SECTOR_RS,1,2026-05
JINDALSAW,2026-05-26,228.87,2026-06-01,5.25,9.98,hold_expiry,SECTOR_RS,1,2026-05
JSL,2026-03-27,711.35,2026-04-07,1.29,3.68,hold_expiry,MEAN_REVERT,1,2026-03
JSL,2026-04-30,767.4,2026-05-07,-0.1,2.86,hold_expiry,VCP,1,2026-04
JINDALSTEL,2026-02-18,1221.8,2026-02-25,3.66,3.94,hold_expiry,SECTOR_RS,1,2026-02
JINDALSTEL,2026-03-02,1237.8,2026-03-04,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-03
JINDALSTEL,2026-03-10,1187.2,2026-03-16,-5.0,3.78,stop_loss,SECTOR_RS,1,2026-03
JINDALSTEL,2026-03-20,1186.5,2026-03-23,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
JINDALSTEL,2026-03-27,1131.4,2026-04-07,3.25,3.76,hold_expiry,MEAN_REVERT,1,2026-03
JINDALSTEL,2026-04-10,1219.2,2026-04-20,5.62,6.42,hold_expiry,SECTOR_RS,1,2026-04
JINDALSTEL,2026-04-28,1265.5,2026-04-30,-5.0,0.43,stop_loss,SECTOR_RS,1,2026-04
JINDALSTEL,2026-05-05,1261.2,2026-05-12,-3.72,1.84,hold_expiry,VCP+SECTOR_RS,2,2026-05
JINDALSTEL,2026-05-26,1222.9,2026-06-01,-1.07,2.62,hold_expiry,VCP,1,2026-05
JIOFIN,2026-03-18,248.2,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
JIOFIN,2026-05-07,251.02,2026-05-12,-5.0,0.19,stop_loss,VCP,1,2026-05
JIOFIN,2026-05-27,242.89,2026-06-01,-3.27,0.93,hold_expiry,VCP,1,2026-05
JUBLFOOD,2026-04-08,435.75,2026-04-16,5.48,7.07,hold_expiry,IGNITE,1,2026-04
JUBLFOOD,2026-05-08,473.3,2026-05-12,-5.0,0.0,stop_loss,VCP,1,2026-05
JUBLINGREA,2026-03-18,576.15,2026-03-25,1.34,3.52,hold_expiry,MEAN_REVERT,1,2026-03
JUBLINGREA,2026-04-07,606.05,2026-04-15,10.21,10.82,hold_expiry,SECTOR_RS,1,2026-04
JUBLINGREA,2026-05-11,740.45,2026-05-13,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
JUBLINGREA,2026-05-18,721.45,2026-05-25,1.43,6.66,hold_expiry,VCP+SECTOR_RS,2,2026-05
JUBLPHARMA,2026-03-13,844.2,2026-03-20,-1.52,2.1,hold_expiry,MEAN_REVERT,1,2026-03
JUBLPHARMA,2026-04-20,905.5,2026-04-27,5.46,5.95,hold_expiry,VCP,1,2026-04
JUBLPHARMA,2026-05-12,988.1,2026-05-19,2.31,4.24,hold_expiry,SECTOR_RS,1,2026-05
JUBLPHARMA,2026-05-22,1006.35,2026-05-25,-5.0,0.85,stop_loss,SECTOR_RS,1,2026-05
JUBLPHARMA,2026-05-29,995.0,2026-06-01,-0.75,0.28,hold_expiry,SECTOR_RS,1,2026-05
JWL,2026-03-06,298.6,2026-03-09,-5.0,6.78,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
JWL,2026-04-07,266.35,2026-04-15,2.55,5.31,hold_expiry,MEAN_REVERT,1,2026-04
JWL,2026-05-11,290.25,2026-05-12,-5.0,0.03,stop_loss,SECTOR_RS,1,2026-05
JWL,2026-05-25,296.3,2026-06-01,-5.0,4.12,stop_loss,SECTOR_RS+IGNITE,2,2026-05
JUSTDIAL,2026-05-06,539.45,2026-05-13,-1.95,2.5,hold_expiry,MEAN_REVERT,1,2026-05
JUSTDIAL,2026-05-26,532.4,2026-06-01,-1.99,1.28,hold_expiry,VCP,1,2026-05
JYOTHYLAB,2026-04-07,213.36,2026-04-15,5.39,7.33,hold_expiry,MEAN_REVERT,1,2026-04
JYOTHYLAB,2026-05-11,237.2,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
JYOTICNC,2026-03-17,748.45,2026-03-23,-5.0,3.27,stop_loss,IGNITE,1,2026-03
JYOTICNC,2026-03-27,751.9,2026-04-07,1.93,3.74,hold_expiry,MEAN_REVERT,1,2026-03
JYOTICNC,2026-04-20,743.45,2026-04-27,2.32,4.61,hold_expiry,IGNITE,1,2026-04
KPRMILL,2026-03-12,909.4,2026-03-13,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
KPRMILL,2026-05-11,937.6,2026-05-14,-5.0,0.36,stop_loss,VCP+SECTOR_RS,2,2026-05
KPRMILL,2026-05-19,956.65,2026-05-26,-1.09,2.02,hold_expiry,SECTOR_RS,1,2026-05
KPRMILL,2026-06-01,992.05,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS+IGNITE,2,2026-06
KEI,2026-03-04,4979.0,2026-03-09,-5.0,1.27,stop_loss,SECTOR_RS,1,2026-03
KEI,2026-04-06,4123.1,2026-04-13,8.14,11.09,hold_expiry,MEAN_REVERT,1,2026-04
KEI,2026-05-11,5120.0,2026-05-13,-5.0,1.1,stop_loss,SECTOR_RS,1,2026-05
KEI,2026-05-18,5088.1,2026-05-25,3.8,5.05,hold_expiry,SECTOR_RS,1,2026-05
KEI,2026-05-29,5267.5,2026-06-01,-1.78,1.58,hold_expiry,VCP+SECTOR_RS,2,2026-05
KNRCON,2026-03-30,113.04,2026-04-08,4.87,11.83,hold_expiry,IGNITE,1,2026-03
KNRCON,2026-05-11,130.61,2026-05-18,-5.0,2.56,stop_loss,SECTOR_RS,1,2026-05
KNRCON,2026-05-21,132.72,2026-05-28,-0.78,1.94,hold_expiry,SECTOR_RS,1,2026-05
KPITTECH,2026-04-02,696.8,2026-04-10,2.82,6.2,hold_expiry,MEAN_REVERT,1,2026-04
KPITTECH,2026-05-01,759.05,2026-05-07,-5.0,4.78,stop_loss,VCP,1,2026-05
KPITTECH,2026-05-19,743.7,2026-05-26,5.51,7.23,hold_expiry,SECTOR_RS,1,2026-05
KPITTECH,2026-05-29,771.95,2026-06-01,1.83,4.39,hold_expiry,VCP+SECTOR_RS,2,2026-05
KAJARIACER,2026-02-18,1000.6,2026-02-24,-5.0,0.73,stop_loss,IGNITE,1,2026-02
KAJARIACER,2026-03-19,921.35,2026-03-27,3.19,5.17,hold_expiry,MEAN_REVERT,1,2026-03
KAJARIACER,2026-04-02,974.05,2026-04-10,15.06,15.5,hold_expiry,SECTOR_RS,1,2026-04
KAJARIACER,2026-05-25,1070.0,2026-06-01,2.96,3.71,hold_expiry,MEAN_REVERT,1,2026-05
KPIL,2026-03-02,1177.0,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
KPIL,2026-03-11,1141.3,2026-03-16,-5.0,1.9,stop_loss,SECTOR_RS,1,2026-03
KPIL,2026-03-25,1110.0,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
KPIL,2026-04-08,1132.8,2026-04-16,6.28,8.69,hold_expiry,SECTOR_RS,1,2026-04
KPIL,2026-05-06,1280.3,2026-05-13,-4.01,3.8,hold_expiry,VCP,1,2026-05
KPIL,2026-05-21,1276.8,2026-05-28,-0.19,3.93,hold_expiry,SECTOR_RS,1,2026-05
KALYANKJIL,2026-03-27,388.35,2026-04-07,6.69,12.63,hold_expiry,MEAN_REVERT,1,2026-03
KALYANKJIL,2026-05-08,424.55,2026-05-11,-5.0,0.0,stop_loss,IGNITE,1,2026-05
KANSAINER,2026-04-01,175.56,2026-04-09,5.55,8.32,hold_expiry,MEAN_REVERT,1,2026-04
KANSAINER,2026-05-06,201.43,2026-05-13,8.6,10.95,hold_expiry,VCP,1,2026-05
KANSAINER,2026-05-18,217.72,2026-05-25,0.29,3.53,hold_expiry,SECTOR_RS,1,2026-05
KANSAINER,2026-05-29,218.06,2026-06-01,-1.35,1.03,hold_expiry,SECTOR_RS,1,2026-05
KARURVYSYA,2026-02-23,325.55,2026-03-02,-3.15,5.5,hold_expiry,VCP,1,2026-02
KARURVYSYA,2026-03-27,295.75,2026-04-02,-5.0,1.23,stop_loss,MEAN_REVERT,1,2026-03
KARURVYSYA,2026-05-05,298.8,2026-05-12,-5.0,7.76,stop_loss,VCP,1,2026-05
KARURVYSYA,2026-05-15,299.05,2026-05-20,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
KARURVYSYA,2026-05-27,294.05,2026-06-01,-2.64,0.94,hold_expiry,SECTOR_RS,1,2026-05
KAYNES,2026-03-05,3814.5,2026-03-09,-5.0,1.04,stop_loss,SECTOR_RS,1,2026-03
KAYNES,2026-03-18,3715.9,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
KAYNES,2026-04-07,3751.1,2026-04-15,7.08,8.47,hold_expiry,SECTOR_RS,1,2026-04
KAYNES,2026-05-11,4364.3,2026-05-12,-5.0,0.27,stop_loss,SECTOR_RS,1,2026-05
KEC,2026-03-12,560.55,2026-03-16,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
KEC,2026-05-04,579.45,2026-05-11,0.44,6.48,hold_expiry,VCP,1,2026-05
KFINTECH,2026-03-20,914.55,2026-03-30,-5.0,3.64,stop_loss,MEAN_REVERT,1,2026-03
KIRLOSBROS,2026-02-20,1599.2,2026-02-27,-1.03,2.91,hold_expiry,VCP,1,2026-02
KIRLOSBROS,2026-03-06,1645.7,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
KIRLOSBROS,2026-04-07,1434.4,2026-04-15,24.03,30.35,hold_expiry,MEAN_REVERT,1,2026-04
KIRLOSBROS,2026-05-07,1762.1,2026-05-11,-5.0,0.39,stop_loss,VCP,1,2026-05
KIRLOSENG,2026-03-04,1416.5,2026-03-11,2.39,8.01,hold_expiry,SECTOR_RS,1,2026-03
KIRLOSENG,2026-03-16,1470.2,2026-03-20,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
KIRLOSENG,2026-04-07,1398.3,2026-04-15,14.21,15.37,hold_expiry,MEAN_REVERT,1,2026-04
KIRLOSENG,2026-05-11,1660.0,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
