symbol,entry_date,entry_price,exit_date,exit_price,pnl_pct,max_gain_pct,exit_reason,price,dist_20d,rsi,vol_ratio_10_50,range5_pct,ret_20d,bb_width,month
SUNPHARMA,2026-02-24,1731.8,2026-03-04,1750.5,1.08,3.49,hold_expiry,1731.800048828125,0.81,67.3,0.6,2.21,8.22,11.62,2026-02
SUNPHARMA,2026-03-23,1758.4,2026-04-01,1728.5,-1.7,3.45,hold_expiry,1758.4000244140625,4.59,51.3,0.98,3.92,1.51,6.74,2026-03
SUNPHARMA,2026-05-21,1891.3,2026-05-29,1796.74,-5.0,0.62,stop_loss,1891.300048828125,1.32,65.6,0.61,2.87,16.72,14.61,2026-05
SUNTV,2026-04-15,620.55,2026-04-22,652.45,5.14,6.47,hold_expiry,620.5499877929688,4.44,58.6,0.66,7.97,10.26,12.11,2026-04
SUNDARMFIN,2026-02-18,5192.5,2026-02-25,5496.0,5.84,6.98,hold_expiry,5192.5,6.53,51.5,0.77,7.66,3.25,10.34,2026-02
SUNDRMFAST,2026-05-01,842.06,2026-05-08,845.45,0.4,8.34,hold_expiry,842.0591430664062,1.57,64.1,0.32,7.46,12.84,14.8,2026-05
SUNDRMFAST,2026-05-13,848.9,2026-05-20,834.55,-1.69,2.47,hold_expiry,848.9000244140625,6.95,56.8,0.59,7.35,4.84,9.82,2026-05
SUNDRMFAST,2026-05-25,857.95,2026-06-01,839.05,-2.2,2.44,hold_expiry,857.9500122070312,5.96,51.5,0.54,5.96,6.56,7.43,2026-05
TBOTEK,2026-05-06,1277.8,2026-05-11,1213.91,-5.0,2.28,stop_loss,1277.800048828125,2.83,52.2,0.42,5.24,9.91,13.97,2026-05
TVSMOTOR,2026-02-19,3816.76,2026-02-26,3940.43,3.24,3.65,hold_expiry,3816.759521484375,1.89,65.0,0.82,2.94,7.28,11.53,2026-02
TATACOMM,2026-05-08,1592.3,2026-05-15,1680.0,5.51,7.77,hold_expiry,1592.300048828125,1.89,63.2,0.94,4.62,5.52,8.58,2026-05
TATACONSUM,2026-02-23,1161.97,2026-03-02,1103.87,-5.0,1.13,stop_loss,1161.9678955078125,2.35,56.9,0.6,4.22,-1.31,6.35,2026-02
TATACONSUM,2026-05-06,1142.53,2026-05-13,1224.64,7.19,11.33,hold_expiry,1142.5322265625,3.74,63.3,0.85,3.12,7.83,12.55,2026-05
TATACONSUM,2026-05-25,1187.2,2026-06-01,1143.3,-3.7,2.0,hold_expiry,1187.199951171875,6.66,60.1,0.99,3.99,4.32,13.34,2026-05
TATAELXSI,2026-05-22,4311.1,2026-05-29,4285.4,-0.6,2.63,hold_expiry,4311.10009765625,0.83,58.9,0.73,7.0,2.92,8.06,2026-05
TATAINVEST,2026-05-07,732.5,2026-05-12,695.88,-5.0,0.38,stop_loss,732.5,3.9,59.7,0.43,4.01,15.02,12.66,2026-05
TATAPOWER,2026-02-18,379.6,2026-02-25,381.25,0.43,1.07,hold_expiry,379.6000061035156,1.21,60.5,0.95,3.67,8.66,12.28,2026-02
TATAPOWER,2026-05-08,436.0,2026-05-13,414.2,-5.0,0.45,stop_loss,436.0,6.22,51.7,0.84,3.06,9.18,13.19,2026-05
TATASTEEL,2026-02-24,209.13,2026-03-04,198.67,-5.0,3.5,stop_loss,209.1300048828125,1.07,67.6,0.93,3.85,7.88,12.91,2026-02
TATASTEEL,2026-04-15,208.72,2026-04-22,213.03,2.06,2.76,hold_expiry,208.72000122070312,1.15,64.2,0.93,4.79,13.74,14.37,2026-04
TATASTEEL,2026-04-30,211.36,2026-05-07,217.09,2.71,3.71,hold_expiry,211.36000061035156,3.15,63.8,0.79,4.62,8.61,13.09,2026-04
TATASTEEL,2026-05-12,212.0,2026-05-19,209.29,-1.28,5.85,hold_expiry,212.0,3.28,48.0,0.68,3.64,1.57,3.96,2026-05
TATATECH,2026-05-01,581.35,2026-05-08,630.95,8.53,13.49,hold_expiry,581.3499755859375,3.91,55.5,0.98,6.98,7.44,10.28,2026-05
TTML,2026-05-27,43.07,2026-06-01,42.49,-1.35,1.51,hold_expiry,43.06999969482422,5.94,37.7,0.3,5.56,0.33,7.88,2026-05
TECHM,2026-04-15,1483.8,2026-04-22,1409.61,-5.0,3.2,stop_loss,1483.800048828125,0.62,66.8,0.85,5.67,11.33,13.32,2026-04
TECHM,2026-05-06,1466.7,2026-05-12,1393.36,-5.0,0.63,stop_loss,1466.699951171875,4.22,46.3,0.87,3.24,1.05,10.5,2026-05
TECHNOE,2026-05-11,1243.2,2026-05-18,1181.04,-5.0,1.49,stop_loss,1243.199951171875,6.92,48.4,0.85,7.53,11.67,13.89,2026-05
NIACL,2026-05-20,163.1,2026-05-27,160.56,-1.56,3.99,hold_expiry,163.10000610351562,6.8,54.5,0.34,7.02,-0.64,4.95,2026-05
RAMCOCEM,2026-02-23,1143.3,2026-03-02,1086.14,-5.0,1.52,stop_loss,1143.300048828125,5.86,51.9,0.9,7.02,6.72,11.52,2026-02
THERMAX,2026-03-09,3064.5,2026-03-16,3259.2,6.35,8.66,hold_expiry,3064.5,5.61,58.1,0.97,7.79,5.92,14.41,2026-03
TIMKEN,2026-02-19,3150.1,2026-02-26,3358.2,6.61,7.55,hold_expiry,3150.10009765625,6.14,62.1,0.74,6.63,3.82,14.26,2026-02
TIMKEN,2026-04-08,3444.9,2026-04-16,3493.4,1.41,5.02,hold_expiry,3444.89990234375,4.57,49.9,0.77,7.73,4.85,13.18,2026-04
TIMKEN,2026-04-29,3440.6,2026-05-06,3444.4,0.11,2.45,hold_expiry,3440.60009765625,6.5,49.7,0.93,7.74,6.68,12.51,2026-04
TIMKEN,2026-05-11,3619.0,2026-05-18,3438.05,-5.0,0.53,stop_loss,3619.0,1.65,57.6,0.85,7.48,4.27,7.67,2026-05
TITAN,2026-02-24,4294.5,2026-03-04,4204.4,-2.1,1.34,hold_expiry,4294.5,1.92,63.0,0.9,2.6,8.03,11.4,2026-02
TITAN,2026-03-10,4220.1,2026-03-16,4009.1,-5.0,0.35,stop_loss,4220.10009765625,3.62,48.6,0.79,5.36,-1.15,4.77,2026-03
TITAN,2026-04-30,4385.2,2026-05-07,4307.5,-1.77,1.42,hold_expiry,4385.2001953125,3.71,45.4,0.97,2.95,7.86,12.2,2026-04
TORNTPHARM,2026-04-29,4231.5,2026-05-06,4358.3,3.0,4.85,hold_expiry,4231.5,2.34,66.9,0.78,5.32,0.27,6.85,2026-04
TORNTPHARM,2026-05-13,4295.8,2026-05-20,4429.2,3.11,5.24,hold_expiry,4295.7998046875,5.69,59.1,0.69,6.83,3.37,10.42,2026-05
TRENT,2026-05-08,4242.3,2026-05-13,4030.18,-5.0,0.0,stop_loss,4242.2998046875,5.68,50.0,0.58,7.08,8.32,13.81,2026-05
TRENT,2026-05-27,4248.6,2026-06-01,4157.3,-2.15,2.05,hold_expiry,4248.60009765625,2.6,47.0,0.6,7.65,2.51,8.33,2026-05
TRIDENT,2026-04-30,25.44,2026-05-07,26.28,3.27,4.7,hold_expiry,25.442367553710938,3.31,62.6,0.48,6.04,8.71,12.1,2026-04
TRIVENI,2026-02-24,380.0,2026-03-04,398.9,4.97,10.0,hold_expiry,380.0,5.28,53.3,0.66,7.06,6.41,13.01,2026-02
TRIVENI,2026-05-06,407.0,2026-05-12,386.65,-5.0,1.23,stop_loss,407.0,6.44,62.6,0.58,4.86,4.96,13.36,2026-05
TIINDIA,2026-05-11,2992.2,2026-05-14,2842.59,-5.0,2.62,stop_loss,2992.199951171875,5.1,57.9,0.59,6.73,10.19,14.19,2026-05
TIINDIA,2026-06-01,3056.6,2026-06-01,3056.6,0.0,0.0,hold_expiry,3056.60009765625,5.95,53.8,0.99,7.8,5.18,13.73,2026-06
UCOBANK,2026-02-18,29.03,2026-02-25,29.05,0.1,2.58,hold_expiry,29.025325775146484,0.47,58.0,1.0,6.2,2.68,4.78,2026-02
UCOBANK,2026-05-01,26.35,2026-05-08,26.78,1.63,4.33,hold_expiry,26.350000381469727,1.36,57.8,0.73,3.29,12.09,13.72,2026-05
UNOMINDA,2026-02-26,1230.6,2026-03-02,1169.07,-5.0,0.0,stop_loss,1230.5999755859375,1.94,66.3,0.9,6.07,4.16,8.27,2026-02
UNOMINDA,2026-04-30,1112.5,2026-05-07,1145.7,2.98,3.28,hold_expiry,1112.5,4.51,63.9,1.0,6.76,6.62,14.61,2026-04
UNOMINDA,2026-05-13,1126.3,2026-05-18,1069.99,-5.0,3.13,stop_loss,1126.300048828125,5.33,49.2,0.77,6.65,1.52,8.24,2026-05
UPL,2026-05-01,641.85,2026-05-08,646.0,0.65,3.45,hold_expiry,641.8499755859375,4.44,47.9,0.55,3.51,8.24,11.58,2026-05
UPL,2026-05-25,652.3,2026-06-01,645.25,-1.08,1.43,hold_expiry,652.2999877929688,4.44,53.3,0.98,4.85,1.05,6.68,2026-05
ULTRACEMCO,2026-02-18,13052.0,2026-02-25,13041.0,-0.08,0.07,hold_expiry,13052.0,0.44,64.5,0.64,2.0,6.71,7.88,2026-02
ULTRACEMCO,2026-05-11,11866.0,2026-05-18,11272.7,-5.0,0.0,stop_loss,11866.0,3.39,44.8,0.93,5.6,3.16,6.5,2026-05
ULTRACEMCO,2026-05-25,11726.0,2026-06-01,11232.0,-4.21,0.45,hold_expiry,11726.0,4.53,43.5,0.79,5.22,-0.77,7.65,2026-05
UBL,2026-02-26,1594.2,2026-03-06,1758.2,10.29,11.6,hold_expiry,1594.199951171875,3.84,63.5,0.76,3.93,8.56,14.71,2026-02
UNITDSPR,2026-02-19,1397.1,2026-02-26,1388.8,-0.59,2.16,hold_expiry,1397.0999755859375,2.39,60.1,0.51,2.94,4.86,10.86,2026-02
UNITDSPR,2026-05-27,1302.5,2026-06-01,1248.8,-4.12,0.49,hold_expiry,1302.5,3.52,56.1,0.88,4.07,-1.74,7.29,2026-05
USHAMART,2026-05-25,473.9,2026-06-01,490.75,3.56,9.31,hold_expiry,473.8999938964844,3.29,60.4,0.97,5.46,3.58,7.26,2026-05
VGUARD,2026-03-19,324.05,2026-03-27,316.2,-2.42,2.47,hold_expiry,324.04998779296875,2.69,55.6,0.78,6.68,0.4,9.23,2026-03
VGUARD,2026-04-16,325.25,2026-04-23,333.75,2.61,3.55,hold_expiry,325.25,2.33,53.4,0.98,6.39,1.12,5.77,2026-04
VTL,2026-03-12,541.35,2026-03-19,529.25,-2.24,3.43,hold_expiry,541.3499755859375,1.93,62.3,0.53,6.34,11.91,13.68,2026-03
VTL,2026-03-24,534.6,2026-04-02,536.6,0.37,1.55,hold_expiry,534.5999755859375,4.52,48.2,0.82,7.01,-0.94,4.76,2026-03
VTL,2026-04-08,551.35,2026-04-16,545.45,-1.07,2.66,hold_expiry,551.3499755859375,1.53,59.4,0.74,7.57,2.0,6.56,2026-04
VTL,2026-05-19,613.7,2026-05-26,598.65,-2.45,2.13,hold_expiry,613.7000122070312,5.15,51.6,0.89,7.94,8.42,11.28,2026-05
VBL,2026-05-14,505.15,2026-05-21,519.85,2.91,4.11,hold_expiry,505.1499938964844,5.44,57.8,0.48,6.16,6.7,12.65,2026-05
VBL,2026-05-26,531.3,2026-06-01,525.5,-1.09,2.47,hold_expiry,531.2999877929688,2.33,62.6,0.89,7.3,1.66,9.85,2026-05
VEDL,2026-03-04,689.49,2026-03-11,709.7,2.93,6.06,hold_expiry,689.4850463867188,5.06,50.0,0.76,6.71,1.92,12.58,2026-03
VIJAYA,2026-02-19,1009.5,2026-02-26,985.25,-2.4,1.54,hold_expiry,1009.5,2.65,64.7,0.74,6.14,1.84,9.97,2026-02
VMM,2026-05-06,124.2,2026-05-13,119.5,-3.78,1.42,hold_expiry,124.19999694824219,4.02,64.7,0.3,5.55,6.53,14.53,2026-05
VMM,2026-05-21,123.33,2026-05-29,121.77,-1.26,0.78,hold_expiry,123.33000183105469,4.69,52.8,0.91,6.11,-0.01,7.68,2026-05
WELCORP,2026-02-26,824.9,2026-03-02,783.66,-5.0,0.62,stop_loss,824.9000244140625,2.38,50.0,0.56,7.92,13.12,14.43,2026-02
WELCORP,2026-04-02,846.85,2026-04-10,961.8,13.57,14.19,hold_expiry,846.8499755859375,2.64,52.6,0.77,5.53,6.47,9.82,2026-04
WELSPUNLIV,2026-05-05,130.19,2026-05-12,134.37,3.21,6.77,hold_expiry,130.19000244140625,4.59,62.6,0.61,5.26,9.12,13.57,2026-05
WESTLIFE,2026-04-30,475.85,2026-05-07,500.95,5.27,6.23,hold_expiry,475.8500061035156,5.02,58.3,0.84,6.81,3.14,8.92,2026-04
WESTLIFE,2026-05-12,506.85,2026-05-13,481.51,-5.0,0.41,stop_loss,506.8500061035156,1.37,63.2,0.85,6.62,7.9,12.06,2026-05
WHIRLPOOL,2026-03-05,908.8,2026-03-09,863.36,-5.0,1.21,stop_loss,908.7999877929688,3.89,55.3,0.64,6.45,9.18,11.13,2026-03
WIPRO,2026-05-04,200.75,2026-05-11,196.68,-2.03,0.77,hold_expiry,200.75,5.74,46.7,0.97,2.84,1.75,6.14,2026-05
WIPRO,2026-05-21,199.74,2026-05-28,201.58,0.92,4.91,hold_expiry,199.74000549316406,2.89,48.3,0.83,5.95,0.19,9.97,2026-05
WOCKPHARMA,2026-02-18,1433.4,2026-02-23,1361.73,-5.0,0.24,stop_loss,1433.4000244140625,2.02,59.6,0.83,5.56,6.29,8.78,2026-02
WOCKPHARMA,2026-05-04,1425.0,2026-05-11,1625.6,14.08,24.77,hold_expiry,1425.0,6.98,61.8,0.94,4.18,11.86,13.21,2026-05
YESBANK,2026-05-29,23.15,2026-06-01,23.01,-0.6,2.68,hold_expiry,23.149999618530273,1.7,56.4,0.87,7.0,15.98,14.04,2026-05
ZFCVINDIA,2026-02-23,15595.0,2026-03-02,14815.25,-5.0,2.44,stop_loss,15595.0,6.42,53.7,0.73,6.88,11.08,14.92,2026-02
ZFCVINDIA,2026-05-04,14745.0,2026-05-11,14594.0,-1.02,3.4,hold_expiry,14745.0,5.17,65.4,0.99,4.7,7.28,13.18,2026-05
ZFCVINDIA,2026-05-29,14674.0,2026-06-01,14336.0,-2.3,0.76,hold_expiry,14674.0,4.4,52.3,0.81,6.21,-0.17,5.94,2026-05
ZENTEC,2026-02-27,1359.9,2026-03-09,1440.7,5.94,6.88,hold_expiry,1359.9000244140625,4.2,57.9,0.65,5.05,1.07,3.6,2026-02
ZENTEC,2026-06-01,1618.8,2026-06-01,1618.8,0.0,0.0,hold_expiry,1618.800048828125,5.98,55.6,0.67,7.6,6.26,11.35,2026-06
ZYDUSLIFE,2026-02-24,903.85,2026-03-04,896.9,-0.77,4.83,hold_expiry,903.8499755859375,3.16,49.6,0.96,2.39,0.77,4.98,2026-02
ZYDUSLIFE,2026-03-25,903.7,2026-04-01,858.52,-5.0,0.74,stop_loss,903.7000122070312,4.63,47.0,0.84,6.53,-1.73,8.21,2026-03
ZYDUSLIFE,2026-04-20,936.5,2026-04-27,939.65,0.34,2.82,hold_expiry,936.5,1.33,62.7,0.83,6.23,4.1,12.3,2026-04
ZYDUSLIFE,2026-05-12,930.65,2026-05-19,1018.9,9.48,12.61,hold_expiry,930.6500244140625,3.45,50.2,0.95,5.35,-0.58,7.87,2026-05
